id,name,address,grade,tnp,twp,tt,nf,fo,mo,fq,mq,arr,attendance %,ias,fee_late,teacher_rating,previous_visits,assignment,assignment_due_date,assignment_submitted,summary_self_check_in,ge,email,phone
1081,Namrata Gurung,Biratnagar,10,77,59,1.96,4,Farmer,Housewife,10,PG,Y,52.67,37,"Paid,Overdue,Overdue",4,5,"T189_Physics_LabReport_1_03/02/2023,T328_Physics_LabReport_2_22/02/2023,T658_Mathematics_HW_3_17/03/2023,T323_Chemistry_LabReport_4_05/04/2023","17/02/2023 23:59:59,08/03/2023 23:59:59,31/03/2023 23:59:59,19/04/2023 23:59:59","01/03/2023 17:59:59,12/03/2023 04:59:59,07/04/2023 05:59:59,23/04/2023 06:59:59","Lately, I've been anxious because Chemistry is causing me some anxiety.",F,namrata.gurung1081@school.edu,555-2081
1257,Sushma Khadka,Ghorahi,10,96,88,0.24,14,Service,Business,UM,UM,N,96.38,97,"Paid,Paid,Paid",3,4,"T189_Physics_LabReport_1_03/02/2023,T328_Physics_LabReport_2_22/02/2023,T658_Mathematics_HW_3_17/03/2023,T323_Chemistry_LabReport_4_05/04/2023","17/02/2023 23:59:59,08/03/2023 23:59:59,31/03/2023 23:59:59,19/04/2023 23:59:59","19/02/2023 02:59:59,07/03/2023 19:59:59,02/04/2023 00:59:59,17/04/2023 23:59:59","Currently passionate, and Physics is going well.",M,sushma.khadka1257@school.edu,555-2257
1373,Priyanka Shrestha,Ghorahi,9,81,91,1.54,7,Farmer,Service,UM,10,N,97.1,90,"Paid,Paid,Paid",4,0,"T132_Physics_CaseStudy_1_01/02/2023,T328_Nepali_Presentation_2_27/02/2023,T130_Biology_Essay_3_16/03/2023,T195_English_LabReport_4_05/04/2023","15/02/2023 23:59:59,13/03/2023 23:59:59,30/03/2023 23:59:59,19/04/2023 23:59:59","17/02/2023 20:59:59,13/03/2023 15:59:59,30/03/2023 22:59:59,18/04/2023 19:59:59","I'm excited, and Biology is my favorite part of the week.",M,priyanka.shrestha1373@school.edu,555-2373
1250,Sandeep Tamang,Pokhara,10,84,66,1.13,11,Service,Business,Degree,Degree,Y,55.59,41,"Overdue,Paid,Paid",2,8,"T189_Physics_LabReport_1_03/02/2023,T328_Physics_LabReport_2_22/02/2023,T658_Mathematics_HW_3_17/03/2023,T323_Chemistry_LabReport_4_05/04/2023","17/02/2023 23:59:59,08/03/2023 23:59:59,31/03/2023 23:59:59,19/04/2023 23:59:59","21/02/2023 23:59:59,20/03/2023 20:59:59,09/04/2023 16:59:59,02/05/2023 18:59:59",I'm feeling tense because Mathematics is taking up all my energy.,M,sandeep.tamang1250@school.edu,555-2250
1078,Arpan Rai,Pokhara,12,16,21,0.48,1,Other,Others,Degree,UM,Y,76.29,29,"Paid,Paid,Paid",5,0,"T204_Physics_HW_1_02/02/2023,T658_Mathematics_LabReport_2_25/02/2023,T858_Biology_Project_3_17/03/2023,T328_Chemistry_Presentation_4_07/04/2023","16/02/2023 23:59:59,11/03/2023 23:59:59,31/03/2023 23:59:59,21/04/2023 23:59:59","17/02/2023 11:59:59,10/03/2023 00:59:59,02/04/2023 20:59:59,17/04/2023 18:59:59","Currently, I'm frustrated because Chemistry is stressing me out.",F,arpan.rai1078@school.edu,555-2078
1106,Shilpa Basnet,Kathmandu,10,32,7,0.79,3,Retired,Others,10,IL,Y,85.61,91,"Overdue,Overdue,Paid",1,0,"T189_Physics_LabReport_1_03/02/2023,T328_Physics_LabReport_2_22/02/2023,T658_Mathematics_HW_3_17/03/2023,T323_Chemistry_LabReport_4_05/04/2023","17/02/2023 23:59:59,08/03/2023 23:59:59,31/03/2023 23:59:59,19/04/2023 23:59:59","13/02/2023 09:59:59,09/03/2023 18:59:59,29/03/2023 16:59:59,20/04/2023 08:59:59",I'm feeling lonely because Mathematics is confusing for me.,M,shilpa.basnet1106@school.edu,555-2106
1412,Sushma Baniya,Dhangadhi,11,97,88,1.75,11,Other,Service,PG,10,N,87.63,93,"Paid,Paid,Paid",4,4,"T704_Biology_CaseStudy_1_01/02/2023,T125_English_CaseStudy_2_24/02/2023,T323_Biology_LabReport_3_19/03/2023,T125_Physics_HW_4_10/04/2023","15/02/2023 23:59:59,10/03/2023 23:59:59,02/04/2023 23:59:59,24/04/2023 23:59:59","15/02/2023 22:59:59,11/03/2023 14:59:59,01/04/2023 14:59:59,21/04/2023 00:59:59","I'm eager, and Physics is better than I thought.",F,sushma.baniya1412@school.edu,555-2412
1077,Paras Khatiwada,Kathmandu,12,90,95,0.34,19,Business,Others,IL,Degree,N,91.24,94,"Overdue,Paid,Paid",4,1,"T204_Physics_HW_1_02/02/2023,T658_Mathematics_LabReport_2_25/02/2023,T858_Biology_Project_3_17/03/2023,T328_Chemistry_Presentation_4_07/04/2023","16/02/2023 23:59:59,11/03/2023 23:59:59,31/03/2023 23:59:59,21/04/2023 23:59:59","18/02/2023 20:59:59,07/03/2023 05:59:59,31/03/2023 03:59:59,19/04/2023 09:59:59","Currently vibrant, and Mathematics is manageable.",M,paras.khatiwada1077@school.edu,555-2077
1180,Swastima KC,Lalitpur,10,74,4,1.99,7,Other,Retired,Degree,12,Y,86.18,70,"Overdue,Paid,Overdue",5,0,"T189_Physics_LabReport_1_03/02/2023,T328_Physics_LabReport_2_22/02/2023,T658_Mathematics_HW_3_17/03/2023,T323_Chemistry_LabReport_4_05/04/2023","17/02/2023 23:59:59,08/03/2023 23:59:59,31/03/2023 23:59:59,19/04/2023 23:59:59","13/02/2023 03:59:59,08/03/2023 08:59:59,01/04/2023 13:59:59,19/04/2023 22:59:59","To be fair, I'm unmotivated because Physics is causing me some anxiety.",M,swastima.kc1180@school.edu,555-2180
1317,Anmol Baniya,Janakpur,10,84,95,0.77,20,Service,Business,PG,PG,N,87.47,80,"Paid,Paid,Paid",4,1,"T189_Physics_LabReport_1_03/02/2023,T328_Physics_LabReport_2_22/02/2023,T658_Mathematics_HW_3_17/03/2023,T323_Chemistry_LabReport_4_05/04/2023","17/02/2023 23:59:59,08/03/2023 23:59:59,31/03/2023 23:59:59,19/04/2023 23:59:59","15/02/2023 00:59:59,09/03/2023 11:59:59,30/03/2023 12:59:59,18/04/2023 17:59:59","It's a stable, and Physics is staying the same.",F,anmol.baniya1317@school.edu,555-2317
1003,Saugat Paudel,Pokhara,12,87,86,0.11,9,Business,Retired,PG,UM,N,89.63,90,"Paid,Paid,Paid",3,0,"T204_Physics_HW_1_02/02/2023,T658_Mathematics_LabReport_2_25/02/2023,T858_Biology_Project_3_17/03/2023,T328_Chemistry_Presentation_4_07/04/2023","16/02/2023 23:59:59,11/03/2023 23:59:59,31/03/2023 23:59:59,21/04/2023 23:59:59","18/02/2023 10:59:59,11/03/2023 18:59:59,28/03/2023 11:59:59,19/04/2023 05:59:59","Everything is great, especially since confident, and Chemistry is better than I thought.",F,saugat.paudel1003@school.edu,555-2003
1273,Priyanka Thapa,Janakpur,12,88,87,0.3,11,Service,Housewife,PG,12,N,86.3,89,"Paid,Paid,Paid",2,0,"T204_Physics_HW_1_02/02/2023,T658_Mathematics_LabReport_2_25/02/2023,T858_Biology_Project_3_17/03/2023,T328_Chemistry_Presentation_4_07/04/2023","16/02/2023 23:59:59,11/03/2023 23:59:59,31/03/2023 23:59:59,21/04/2023 23:59:59","15/02/2023 16:59:59,09/03/2023 14:59:59,30/03/2023 03:59:59,18/04/2023 01:59:59","I'm resilient, and Mathematics is manageable.",M,priyanka.thapa1273@school.edu,555-2273
1274,Namrata KC,Pokhara,12,46,34,1.1,3,Other,Service,12,Degree,N,98.19,83,"Paid,Paid,Paid",3,1,"T204_Physics_HW_1_02/02/2023,T658_Mathematics_LabReport_2_25/02/2023,T858_Biology_Project_3_17/03/2023,T328_Chemistry_Presentation_4_07/04/2023","16/02/2023 23:59:59,11/03/2023 23:59:59,31/03/2023 23:59:59,21/04/2023 23:59:59","14/02/2023 03:59:59,09/03/2023 05:59:59,02/04/2023 13:59:59,21/04/2023 03:59:59","Mostly neutral, and Biology is following the plan.",M,namrata.kc1274@school.edu,555-2274
1279,Priyanka Gurung,Ghorahi,10,88,86,1.39,8,Retired,Housewife,UM,Degree,N,87.84,87,"Paid,Paid,Paid",3,1,"T189_Physics_LabReport_1_03/02/2023,T328_Physics_LabReport_2_22/02/2023,T658_Mathematics_HW_3_17/03/2023,T323_Chemistry_LabReport_4_05/04/2023","17/02/2023 23:59:59,08/03/2023 23:59:59,31/03/2023 23:59:59,19/04/2023 23:59:59","15/02/2023 02:59:59,05/03/2023 12:59:59,02/04/2023 20:59:59,15/04/2023 08:59:59","Currently passionate, and Physics is my favorite part of the week.",M,priyanka.gurung1279@school.edu,555-2279
1012,Nischal Tamang,Biratnagar,9,35,51,1.05,13,Service,Service,12,PG,Y,88.35,85,"Paid,Paid,Paid",2,1,"T132_Physics_CaseStudy_1_01/02/2023,T328_Nepali_Presentation_2_27/02/2023,T130_Biology_Essay_3_16/03/2023,T195_English_LabReport_4_05/04/2023","15/02/2023 23:59:59,13/03/2023 23:59:59,30/03/2023 23:59:59,19/04/2023 23:59:59","14/02/2023 05:59:59,10/03/2023 17:59:59,29/03/2023 19:59:59,21/04/2023 13:59:59","Currently, I'm unmotivated because Nepali is where I'm struggling the most.",F,nischal.tamang1012@school.edu,555-2012
1486,Swastima Malla,Dharan,11,75,57,0.14,17,Service,Retired,PG,Degree,Y,52.22,26,"Overdue,Paid,Overdue",1,7,"T704_Biology_CaseStudy_1_01/02/2023,T125_English_CaseStudy_2_24/02/2023,T323_Biology_LabReport_3_19/03/2023,T125_Physics_HW_4_10/04/2023","15/02/2023 23:59:59,10/03/2023 23:59:59,02/04/2023 23:59:59,24/04/2023 23:59:59","21/02/2023 14:59:59,23/03/2023 16:59:59,11/04/2023 10:59:59,30/04/2023 07:59:59","Honestly, I'm unmotivated because Biology is hard to keep up with.",F,swastima.malla1486@school.edu,555-2486
1018,Aayush Shah,Hetauda,12,96,91,0.6,11,Service,Others,UM,10,N,96.24,96,"Paid,Paid,Paid",2,1,"T204_Physics_HW_1_02/02/2023,T658_Mathematics_LabReport_2_25/02/2023,T858_Biology_Project_3_17/03/2023,T328_Chemistry_Presentation_4_07/04/2023","16/02/2023 23:59:59,11/03/2023 23:59:59,31/03/2023 23:59:59,21/04/2023 23:59:59","13/02/2023 02:59:59,13/03/2023 15:59:59,02/04/2023 09:59:59,23/04/2023 09:59:59","I'm satisfied, and Chemistry is better than I thought.",M,aayush.shah1018@school.edu,555-2018
1390,Paras Baniya,Ghorahi,11,38,12,1.83,6,Farmer,Service,10,IL,N,68.99,20,"Paid,Paid,Paid",1,0,"T704_Biology_CaseStudy_1_01/02/2023,T125_English_CaseStudy_2_24/02/2023,T323_Biology_LabReport_3_19/03/2023,T125_Physics_HW_4_10/04/2023","15/02/2023 23:59:59,10/03/2023 23:59:59,02/04/2023 23:59:59,24/04/2023 23:59:59","11/02/2023 12:59:59,12/03/2023 14:59:59,03/04/2023 08:59:59,21/04/2023 19:59:59",I'm feeling very tired because Biology is where I'm struggling the most.,M,paras.baniya1390@school.edu,555-2390
1200,Arpan Paudel,Biratnagar,12,87,82,0.28,8,Farmer,Others,Degree,UM,N,93.38,89,"Paid,Paid,Paid",2,0,"T204_Physics_HW_1_02/02/2023,T658_Mathematics_LabReport_2_25/02/2023,T858_Biology_Project_3_17/03/2023,T328_Chemistry_Presentation_4_07/04/2023","16/02/2023 23:59:59,11/03/2023 23:59:59,31/03/2023 23:59:59,21/04/2023 23:59:59","18/02/2023 04:59:59,10/03/2023 08:59:59,30/03/2023 17:59:59,21/04/2023 06:59:59","Everything is great, especially since satisfied, and Mathematics is going well.",M,arpan.paudel1200@school.edu,555-2200
1475,Sushma Baniya,Itahari,9,68,10,0.3,20,Farmer,Others,10,PG,Y,70.24,4,"Paid,Paid,Paid",1,3,"T132_Physics_CaseStudy_1_01/02/2023,T328_Nepali_Presentation_2_27/02/2023,T130_Biology_Essay_3_16/03/2023,T195_English_LabReport_4_05/04/2023","15/02/2023 23:59:59,13/03/2023 23:59:59,30/03/2023 23:59:59,19/04/2023 23:59:59","17/02/2023 09:59:59,11/03/2023 14:59:59,26/03/2023 12:59:59,21/04/2023 16:59:59",I'm feeling isolated because English is confusing for me.,F,sushma.baniya1475@school.edu,555-2475
1459,Sushma Khadka,Lalitpur,12,100,30,1.21,12,Other,Service,PG,12,N,62.21,28,"Paid,Paid,Paid",4,0,"T204_Physics_HW_1_02/02/2023,T658_Mathematics_LabReport_2_25/02/2023,T858_Biology_Project_3_17/03/2023,T328_Chemistry_Presentation_4_07/04/2023","16/02/2023 23:59:59,11/03/2023 23:59:59,31/03/2023 23:59:59,21/04/2023 23:59:59","16/02/2023 18:59:59,11/03/2023 10:59:59,02/04/2023 13:59:59,19/04/2023 12:59:59","Lately, I've been low because Chemistry is where I'm struggling the most.",M,sushma.khadka1459@school.edu,555-2459
1422,Sushma Karki,Dhangadhi,9,82,24,0.81,4,Service,Service,12,Degree,N,93.99,11,"Paid,Overdue,Paid",2,0,"T132_Physics_CaseStudy_1_01/02/2023,T328_Nepali_Presentation_2_27/02/2023,T130_Biology_Essay_3_16/03/2023,T195_English_LabReport_4_05/04/2023","15/02/2023 23:59:59,13/03/2023 23:59:59,30/03/2023 23:59:59,19/04/2023 23:59:59","15/02/2023 20:59:59,10/03/2023 07:59:59,29/03/2023 01:59:59,17/04/2023 21:59:59","Lately, I've been irritable because English is confusing for me.",M,sushma.karki1422@school.edu,555-2422
1322,Priyanka Magar,Biratnagar,9,6,52,1.23,19,Service,Service,IL,Degree,Y,60.82,36,"Paid,Overdue,Paid",4,0,"T132_Physics_CaseStudy_1_01/02/2023,T328_Nepali_Presentation_2_27/02/2023,T130_Biology_Essay_3_16/03/2023,T195_English_LabReport_4_05/04/2023","15/02/2023 23:59:59,13/03/2023 23:59:59,30/03/2023 23:59:59,19/04/2023 23:59:59","15/02/2023 05:59:59,14/03/2023 05:59:59,31/03/2023 10:59:59,16/04/2023 14:59:59","Currently, I'm tense because Nepali is too much right now.",F,priyanka.magar1322@school.edu,555-2322
1244,Sunil Paudel,Lalitpur,12,30,90,0.29,20,Other,Housewife,Degree,PG,Y,95.59,93,"Paid,Paid,Paid",3,0,"T204_Physics_HW_1_02/02/2023,T658_Mathematics_LabReport_2_25/02/2023,T858_Biology_Project_3_17/03/2023,T328_Chemistry_Presentation_4_07/04/2023","16/02/2023 23:59:59,11/03/2023 23:59:59,31/03/2023 23:59:59,21/04/2023 23:59:59","17/02/2023 11:59:59,11/03/2023 03:59:59,28/03/2023 21:59:59,23/04/2023 20:59:59","Lately, I've been very tired because Physics is stressing me out.",F,sunil.paudel1244@school.edu,555-2244
1408,Shrinkhala Malla,Biratnagar,9,100,87,0.36,16,Business,Service,IL,Degree,N,95.7,96,"Paid,Paid,Paid",2,0,"T132_Physics_CaseStudy_1_01/02/2023,T328_Nepali_Presentation_2_27/02/2023,T130_Biology_Essay_3_16/03/2023,T195_English_LabReport_4_05/04/2023","15/02/2023 23:59:59,13/03/2023 23:59:59,30/03/2023 23:59:59,19/04/2023 23:59:59","14/02/2023 02:59:59,12/03/2023 19:59:59,31/03/2023 17:59:59,19/04/2023 07:59:59","Currently focused, and Nepali is really interesting.",F,shrinkhala.malla1408@school.edu,555-2408
1371,Sandeep Magar,Kathmandu,11,92,89,0.19,7,Other,Housewife,10,PG,N,88.46,87,"Paid,Paid,Paid",1,0,"T704_Biology_CaseStudy_1_01/02/2023,T125_English_CaseStudy_2_24/02/2023,T323_Biology_LabReport_3_19/03/2023,T125_Physics_HW_4_10/04/2023","15/02/2023 23:59:59,10/03/2023 23:59:59,02/04/2023 23:59:59,24/04/2023 23:59:59","12/02/2023 08:59:59,06/03/2023 21:59:59,29/03/2023 11:59:59,21/04/2023 04:59:59","I'm confident, and Biology is my favorite part of the week.",F,sandeep.magar1371@school.edu,555-2371
1107,Rajesh Hamal,Butwal,10,81,81,1.39,18,Farmer,Retired,IL,Degree,N,68.39,96,"Paid,Paid,Paid",1,0,"T189_Physics_LabReport_1_03/02/2023,T328_Physics_LabReport_2_22/02/2023,T658_Mathematics_HW_3_17/03/2023,T323_Chemistry_LabReport_4_05/04/2023","17/02/2023 23:59:59,08/03/2023 23:59:59,31/03/2023 23:59:59,19/04/2023 23:59:59","19/02/2023 13:59:59,04/03/2023 02:59:59,02/04/2023 02:59:59,18/04/2023 23:59:59","Genuinely motivated, and Physics is manageable.",F,rajesh.hamal1107@school.edu,555-2107
1047,Swastima Tamang,Dharan,12,33,56,1.38,16,Other,Service,IL,UM,Y,62.98,76,"Overdue,Paid,Overdue",5,0,"T204_Physics_HW_1_02/02/2023,T658_Mathematics_LabReport_2_25/02/2023,T858_Biology_Project_3_17/03/2023,T328_Chemistry_Presentation_4_07/04/2023","16/02/2023 23:59:59,11/03/2023 23:59:59,31/03/2023 23:59:59,21/04/2023 23:59:59","15/02/2023 22:59:59,11/03/2023 00:59:59,27/03/2023 05:59:59,17/04/2023 12:59:59","Honestly, I'm exhausted because Physics is stressing me out.",F,swastima.tamang1047@school.edu,555-2047
1207,Saugat Magar,Dharan,10,90,93,1.4,11,Farmer,Retired,UM,UM,N,86.49,91,"Paid,Overdue,Paid",5,0,"T189_Physics_LabReport_1_03/02/2023,T328_Physics_LabReport_2_22/02/2023,T658_Mathematics_HW_3_17/03/2023,T323_Chemistry_LabReport_4_05/04/2023","17/02/2023 23:59:59,08/03/2023 23:59:59,31/03/2023 23:59:59,19/04/2023 23:59:59","16/02/2023 10:59:59,08/03/2023 00:59:59,28/03/2023 14:59:59,19/04/2023 10:59:59","Currently focused, and Mathematics is helping me learn a lot.",M,saugat.magar1207@school.edu,555-2207
1314,Priyanka Khatiwada,Biratnagar,11,84,64,0.68,17,Farmer,Business,Degree,PG,Y,43.33,40,"Paid,Paid,Overdue",4,7,"T704_Biology_CaseStudy_1_01/02/2023,T125_English_CaseStudy_2_24/02/2023,T323_Biology_LabReport_3_19/03/2023,T125_Physics_HW_4_10/04/2023","15/02/2023 23:59:59,10/03/2023 23:59:59,02/04/2023 23:59:59,24/04/2023 23:59:59","28/02/2023 21:59:59,22/03/2023 08:59:59,14/04/2023 09:59:59,06/05/2023 19:59:59",I'm feeling low because English is hard to keep up with.,M,priyanka.khatiwada1314@school.edu,555-2314
1117,Sunil Pathak,Ghorahi,9,98,95,0.78,3,Service,Retired,10,Degree,Y,70.65,63,"Overdue,Paid,Paid",5,3,"T132_Physics_CaseStudy_1_01/02/2023,T328_Nepali_Presentation_2_27/02/2023,T130_Biology_Essay_3_16/03/2023,T195_English_LabReport_4_05/04/2023","15/02/2023 23:59:59,13/03/2023 23:59:59,30/03/2023 23:59:59,19/04/2023 23:59:59","16/02/2023 19:59:59,12/03/2023 06:59:59,31/03/2023 04:59:59,15/04/2023 07:59:59","Currently, I'm isolated because Biology is stressing me out.",M,sunil.pathak1117@school.edu,555-2117
1202,Saugat Gurung,Butwal,11,39,84,1.11,17,Other,Business,UM,Degree,Y,95.4,47,"Paid,Overdue,Paid",3,3,"T704_Biology_CaseStudy_1_01/02/2023,T125_English_CaseStudy_2_24/02/2023,T323_Biology_LabReport_3_19/03/2023,T125_Physics_HW_4_10/04/2023","15/02/2023 23:59:59,10/03/2023 23:59:59,02/04/2023 23:59:59,24/04/2023 23:59:59","11/02/2023 14:59:59,12/03/2023 19:59:59,03/04/2023 06:59:59,24/04/2023 21:59:59","To be fair, I'm low because Biology is causing me some anxiety.",F,saugat.gurung1202@school.edu,555-2202
1128,Namrata Karki,Pokhara,10,72,76,0.59,3,Other,Retired,IL,Degree,Y,93.59,74,"Paid,Overdue,Paid",2,0,"T189_Physics_LabReport_1_03/02/2023,T328_Physics_LabReport_2_22/02/2023,T658_Mathematics_HW_3_17/03/2023,T323_Chemistry_LabReport_4_05/04/2023","17/02/2023 23:59:59,08/03/2023 23:59:59,31/03/2023 23:59:59,19/04/2023 23:59:59","17/02/2023 14:59:59,04/03/2023 10:59:59,31/03/2023 11:59:59,15/04/2023 01:59:59","Lately, I've been unmotivated because Chemistry is taking up all my energy.",M,namrata.karki1128@school.edu,555-2128
1319,Barsha Lamichhane,Itahari,11,35,59,0.28,7,Farmer,Housewife,IL,IL,N,76.13,7,"Paid,Paid,Overdue",5,2,"T704_Biology_CaseStudy_1_01/02/2023,T125_English_CaseStudy_2_24/02/2023,T323_Biology_LabReport_3_19/03/2023,T125_Physics_HW_4_10/04/2023","15/02/2023 23:59:59,10/03/2023 23:59:59,02/04/2023 23:59:59,24/04/2023 23:59:59","15/02/2023 06:59:59,10/03/2023 03:59:59,30/03/2023 00:59:59,21/04/2023 05:59:59","Lately, I've been confused because Physics is taking up all my energy.",M,barsha.lamichhane1319@school.edu,555-2319
1148,Priyanka Pathak,Janakpur,11,85,88,0.5,14,Service,Business,UM,10,N,92.23,85,"Paid,Paid,Paid",2,0,"T704_Biology_CaseStudy_1_01/02/2023,T125_English_CaseStudy_2_24/02/2023,T323_Biology_LabReport_3_19/03/2023,T125_Physics_HW_4_10/04/2023","15/02/2023 23:59:59,10/03/2023 23:59:59,02/04/2023 23:59:59,24/04/2023 23:59:59","11/02/2023 08:59:59,08/03/2023 00:59:59,04/04/2023 13:59:59,24/04/2023 10:59:59","I'm feeling alright, and Biology is following the plan.",F,priyanka.pathak1148@school.edu,555-2148
1019,Sushma Pathak,Dharan,9,68,80,1.91,18,Other,Housewife,10,10,N,81.2,11,"Overdue,Paid,Paid",1,1,"T132_Physics_CaseStudy_1_01/02/2023,T328_Nepali_Presentation_2_27/02/2023,T130_Biology_Essay_3_16/03/2023,T195_English_LabReport_4_05/04/2023","15/02/2023 23:59:59,13/03/2023 23:59:59,30/03/2023 23:59:59,19/04/2023 23:59:59","15/02/2023 03:59:59,12/03/2023 09:59:59,26/03/2023 17:59:59,17/04/2023 11:59:59","Lately, I've been lonely because Physics is stressing me out.",M,sushma.pathak1019@school.edu,555-2019
1171,Dayahang Basnet,Itahari,12,92,84,1.25,17,Business,Housewife,IL,Degree,N,85.23,83,"Paid,Paid,Paid",5,0,"T204_Physics_HW_1_02/02/2023,T658_Mathematics_LabReport_2_25/02/2023,T858_Biology_Project_3_17/03/2023,T328_Chemistry_Presentation_4_07/04/2023","16/02/2023 23:59:59,11/03/2023 23:59:59,31/03/2023 23:59:59,21/04/2023 23:59:59","13/02/2023 21:59:59,13/03/2023 22:59:59,30/03/2023 00:59:59,22/04/2023 15:59:59","Mostly okay, and Physics is just another task.",F,dayahang.basnet1171@school.edu,555-2171
1015,Bipin Tamang,Lalitpur,12,17,76,0.37,5,Service,Housewife,UM,PG,Y,94.16,84,"Overdue,Paid,Overdue",1,0,"T204_Physics_HW_1_02/02/2023,T658_Mathematics_LabReport_2_25/02/2023,T858_Biology_Project_3_17/03/2023,T328_Chemistry_Presentation_4_07/04/2023","16/02/2023 23:59:59,11/03/2023 23:59:59,31/03/2023 23:59:59,21/04/2023 23:59:59","11/02/2023 23:59:59,12/03/2023 00:59:59,31/03/2023 23:59:59,23/04/2023 18:59:59","Honestly, I'm tense because Physics is where I'm struggling the most.",F,bipin.tamang1015@school.edu,555-2015
1393,Bipin Baniya,Dharan,9,24,21,0.12,2,Business,Housewife,12,12,N,66.88,37,"Paid,Paid,Paid",4,0,"T132_Physics_CaseStudy_1_01/02/2023,T328_Nepali_Presentation_2_27/02/2023,T130_Biology_Essay_3_16/03/2023,T195_English_LabReport_4_05/04/2023","15/02/2023 23:59:59,13/03/2023 23:59:59,30/03/2023 23:59:59,19/04/2023 23:59:59","12/02/2023 16:59:59,14/03/2023 14:59:59,28/03/2023 19:59:59,18/04/2023 03:59:59","Currently, I'm confused because Nepali is confusing for me.",M,bipin.baniya1393@school.edu,555-2393
1414,Keki Karki,Dharan,9,9,61,1.75,18,Service,Business,12,PG,Y,63.19,19,"Paid,Paid,Paid",1,0,"T132_Physics_CaseStudy_1_01/02/2023,T328_Nepali_Presentation_2_27/02/2023,T130_Biology_Essay_3_16/03/2023,T195_English_LabReport_4_05/04/2023","15/02/2023 23:59:59,13/03/2023 23:59:59,30/03/2023 23:59:59,19/04/2023 23:59:59","13/02/2023 17:59:59,13/03/2023 06:59:59,31/03/2023 20:59:59,19/04/2023 02:59:59","Lately, I've been isolated because Biology is confusing for me.",M,keki.karki1414@school.edu,555-2414
1290,Swastima Basnet,Ghorahi,12,95,60,0.41,16,Farmer,Retired,IL,PG,Y,42.89,37,"Overdue,Overdue,Overdue",3,6,"T204_Physics_HW_1_02/02/2023,T658_Mathematics_LabReport_2_25/02/2023,T858_Biology_Project_3_17/03/2023,T328_Chemistry_Presentation_4_07/04/2023","16/02/2023 23:59:59,11/03/2023 23:59:59,31/03/2023 23:59:59,21/04/2023 23:59:59","28/02/2023 14:59:59,24/03/2023 17:59:59,10/04/2023 20:59:59,03/05/2023 08:59:59",I'm feeling burnt out because Mathematics is causing me some anxiety.,F,swastima.basnet1290@school.edu,555-2290
1073,Paras Karki,Bharatpur,12,85,67,1.95,17,Other,Housewife,PG,UM,Y,40.32,16,"Overdue,Paid,Overdue",1,6,"T204_Physics_HW_1_02/02/2023,T658_Mathematics_LabReport_2_25/02/2023,T858_Biology_Project_3_17/03/2023,T328_Chemistry_Presentation_4_07/04/2023","16/02/2023 23:59:59,11/03/2023 23:59:59,31/03/2023 23:59:59,21/04/2023 23:59:59","23/02/2023 18:59:59,22/03/2023 06:59:59,09/04/2023 17:59:59,03/05/2023 22:59:59","Lately, I've been disinterested because Chemistry is too much right now.",M,paras.karki1073@school.edu,555-2073
1415,Shilpa Karki,Bharatpur,11,87,69,0.57,14,Service,Business,Degree,PG,Y,62.07,34,"Overdue,Paid,Paid",5,8,"T704_Biology_CaseStudy_1_01/02/2023,T125_English_CaseStudy_2_24/02/2023,T323_Biology_LabReport_3_19/03/2023,T125_Physics_HW_4_10/04/2023","15/02/2023 23:59:59,10/03/2023 23:59:59,02/04/2023 23:59:59,24/04/2023 23:59:59","25/02/2023 12:59:59,23/03/2023 21:59:59,09/04/2023 07:59:59,04/05/2023 09:59:59","To be fair, I'm hopeless because Physics is where I'm struggling the most.",F,shilpa.karki1415@school.edu,555-2415
